"","player_id","Year","market_value_in_eur","value_increase","matches","club_changed","type_ratio","ever_captain"
"10654",328658,"2020",4000000,1,41,0,19.5,0
"10655",328658,"2021",17000000,1,23,1,10.5,0
"10656",328658,"2022",16000000,0,29,0,6.25,0
"10657",328658,"2023",18000000,1,12,0,0.5,0
"10658",329145,"2016",2000000,0,31,1,31,0
"10659",329145,"2017",5000000,1,35,0,35,0
"10660",329145,"2018",10000000,1,29,0,13.5,1
"10661",329145,"2019",25000000,1,42,1,13,0
"10662",329145,"2020",50000000,1,48,0,23,0
"10663",329145,"2021",45000000,0,51,0,11.75,0
"10664",329145,"2022",30000000,0,23,1,23,0
"10665",329145,"2023",16000000,0,12,0,0,0
"10666",329517,"2016",400000,0,32,0,1.46153846153846,0
"10667",329517,"2017",700000,1,41,0,4.85714285714286,1
"10668",329517,"2018",1000000,1,35,0,10.6666666666667,1
"10669",329517,"2019",2000000,1,46,0,1.875,0
"10670",329517,"2020",3000000,1,37,0,2.7,0
"10671",329517,"2021",7500000,1,48,0,2,0
"10672",329517,"2022",7500000,0,43,0,2.58333333333333,1
"10673",329517,"2023",5000000,0,15,0,0.5,1
"10674",329722,"2016",4000000,0,31,1,2.44444444444444,0
"10675",329722,"2017",2000000,0,28,1,0.217391304347826,0
"10676",329722,"2018",6000000,1,19,0,5.33333333333333,0
"10677",329722,"2019",5000000,0,25,0,4,0
"10678",329722,"2020",5000000,0,38,0,0.583333333333333,0
"10679",329722,"2021",4000000,0,51,0,0.378378378378378,0
"10680",329722,"2022",5000000,1,46,0,2.53846153846154,1
"10681",329722,"2023",6000000,1,20,0,3,0
"10682",329723,"2016",800000,0,18,0,5,0
"10683",329723,"2017",3000000,1,39,1,1.6,0
"10684",329723,"2018",3000000,0,19,0,0.266666666666667,0
"10685",329723,"2019",4000000,1,30,1,1.30769230769231,0
"10686",329723,"2020",3200000,0,28,1,0.647058823529412,0
"10687",329723,"2021",3000000,0,34,1,2.09090909090909,1
"10688",329723,"2022",2000000,0,21,0,0.235294117647059,0
"10689",329723,"2023",1500000,0,14,1,0.75,0
"10690",331672,"2017",500000,0,20,1,1,0
"10691",331672,"2018",700000,1,29,0,6.25,0
"10692",331672,"2019",700000,0,29,1,3.14285714285714,1
"10693",331672,"2020",500000,0,20,1,0.666666666666667,0
"10694",331672,"2021",450000,0,21,1,2.5,0
"10695",331672,"2022",350000,0,23,0,0.642857142857143,0
"10696",331672,"2023",300000,0,1,0,0,0
"10697",331726,"2016",1000000,0,2,0,0,0
"10698",331726,"2017",10000000,1,23,1,1.875,0
"10699",331726,"2018",10000000,0,19,1,0.461538461538462,0
"10700",331726,"2019",50000000,1,26,0,12,0
"10701",331726,"2020",40000000,0,42,0,0.909090909090909,0
"10702",331726,"2021",38000000,0,43,1,1.38888888888889,0
"10703",331726,"2022",45000000,1,41,0,7.2,0
"10704",331726,"2023",35000000,0,34,0,1.26666666666667,0
"10705",332615,"2016",600000,0,20,0,0.333333333333333,0
"10706",332615,"2017",500000,0,32,0,1.28571428571429,0
"10707",332615,"2018",2000000,1,28,0,3.66666666666667,0
"10708",332615,"2019",1250000,0,26,0,3.33333333333333,0
"10709",332615,"2020",1000000,0,30,0,1.14285714285714,1
"10710",332615,"2021",700000,0,32,1,0.6,0
"10711",332615,"2022",800000,1,15,0,14,0
"10712",332615,"2023",1000000,1,20,0,4,0
"10713",332798,"2016",450000,0,18,0,0.384615384615385,0
"10714",332798,"2017",1250000,1,22,1,0.833333333333333,0
"10715",332798,"2018",4500000,1,15,1,2.75,0
"10716",332798,"2019",4500000,0,20,0,0.428571428571429,0
"10717",332798,"2020",5000000,1,30,0,2.33333333333333,0
"10718",332798,"2021",12000000,1,31,0,1.21428571428571,0
"10719",332798,"2022",12000000,0,31,0,1.81818181818182,0
"10720",332798,"2023",12000000,0,20,0,0.538461538461538,0
"10721",332802,"2016",600000,0,27,0,4.4,0
"10722",332802,"2017",700000,1,33,0,1.75,1
"10723",332802,"2018",600000,0,28,0,4.6,0
"10724",332802,"2019",450000,0,26,1,0.733333333333333,0
"10725",332802,"2020",350000,0,18,0,0.636363636363636,0
"10726",332802,"2021",250000,0,5,1,0,0
"10727",332802,"2022",300000,1,16,0,0.6,0
"10728",332802,"2023",250000,0,5,0,0.666666666666667,0
"10729",332889,"2016",1500000,0,14,0,1,0
"10730",332889,"2017",5500000,1,35,0,7.75,1
"10731",332889,"2018",14000000,1,34,0,16,1
"10732",332889,"2019",20000000,1,39,1,12,1
"10733",332889,"2020",18000000,0,30,0,9,0
"10734",332889,"2021",10000000,0,35,0,2.18181818181818,0
"10735",332889,"2022",14000000,1,38,0,3.75,1
"10736",332889,"2023",18000000,1,21,0,21,1
"10737",333355,"2016",1000000,0,31,0,0.9375,0
"10738",333355,"2017",2500000,1,26,0,5.5,0
"10739",333355,"2018",3500000,1,29,0,28,0
"10740",333355,"2019",3500000,0,45,1,1.04545454545455,0
"10741",333355,"2020",2800000,0,36,0,4.14285714285714,0
"10742",333355,"2021",2500000,0,27,1,2.85714285714286,0
"10743",333355,"2022",2000000,0,22,0,1.44444444444444,0
"10744",333355,"2023",1200000,0,3,0,0.5,0
"10745",333802,"2016",2500000,0,36,1,0.8,0
"10746",333802,"2017",7000000,1,39,0,2.9,0
"10747",333802,"2018",14000000,1,47,0,2.35714285714286,0
"10748",333802,"2019",12000000,0,33,0,1.53846153846154,0
"10749",333802,"2020",5000000,0,25,1,0.666666666666667,0
"10750",333802,"2021",6500000,1,34,0,7.5,0
"10751",333802,"2022",4000000,0,27,0,3.5,0
"10752",333802,"2023",4000000,0,16,0,3,0
"10753",334222,"2016",2500000,0,20,0,0.428571428571429,0
"10754",334222,"2017",2000000,0,39,0,0.3,0
"10755",334222,"2018",1500000,0,34,1,0.36,0
"10756",334222,"2019",1500000,0,23,0,0.642857142857143,0
"10757",334222,"2020",900000,0,14,1,6,0
"10758",334222,"2021",5000000,1,40,0,9,0
"10759",334222,"2022",8000000,1,24,0,3.8,0
"10760",334222,"2023",7000000,0,23,0,4.75,0
"10761",334440,"2016",400000,0,30,0,0.111111111111111,0
"10762",334440,"2017",500000,1,20,0,0.538461538461538,0
"10763",334440,"2018",6000000,1,21,1,1.625,0
"10764",334440,"2019",7500000,1,39,0,4.57142857142857,0
"10765",334440,"2020",5000000,0,14,0,1,0
"10766",334440,"2021",4500000,0,33,0,1.53846153846154,0
"10767",334440,"2022",2500000,0,34,1,0.416666666666667,0
"10768",334440,"2023",3000000,1,18,0,0.5,0
"10769",335209,"2016",2000000,0,29,1,0.705882352941177,0
"10770",335209,"2017",1500000,0,44,1,1.2,0
"10771",335209,"2018",1400000,0,33,1,0.571428571428571,0
"10772",335209,"2019",700000,0,12,1,0,0
"10773",335209,"2020",700000,0,19,0,1.375,0
"10774",335209,"2021",3500000,1,31,1,3.42857142857143,0
"10775",335209,"2022",3000000,0,31,0,1.21428571428571,0
"10776",335209,"2023",3500000,1,10,0,1,0
"10777",336104,"2016",150000,0,3,0,0.5,0
"10778",336104,"2017",300000,1,18,0,2,0
"10779",336104,"2018",300000,0,21,1,2,0
"10780",336104,"2019",250000,0,15,0,1.5,0
"10781",336104,"2020",400000,1,15,0,15,0
"10782",336104,"2021",500000,1,30,1,3.28571428571429,0
"10783",336104,"2022",300000,0,29,1,3.14285714285714,0
"10784",336104,"2023",350000,1,7,0,7,0
"10785",336125,"2016",100000,0,14,0,1.8,0
"10786",336125,"2017",600000,1,30,0,4,0
"10787",336125,"2018",850000,1,28,0,3.66666666666667,0
"10788",336125,"2019",2500000,1,36,1,3.5,0
"10789",336125,"2020",5000000,1,24,1,3,0
"10790",336125,"2021",4500000,0,42,0,0.615384615384615,0
"10791",336125,"2022",5000000,1,31,0,2.44444444444444,0
"10792",336125,"2023",3500000,0,25,0,1.5,0
"10793",336828,"2016",500000,0,25,0,0.0869565217391304,0
"10794",336828,"2017",5000000,1,23,1,0.277777777777778,0
"10795",336828,"2018",7000000,1,32,0,0.185185185185185,0
"10796",336828,"2019",7000000,0,39,1,0.21875,0
"10797",336828,"2020",4000000,0,31,1,0.55,0
"10798",336828,"2021",2000000,0,14,0,0.555555555555556,0
"10799",336828,"2022",1500000,0,16,0,0.333333333333333,0
"10800",336828,"2023",800000,0,13,0,0,0
"10801",336869,"2016",1000000,0,15,0,1.5,0
"10802",336869,"2017",2000000,1,33,0,0.32,0
"10803",336869,"2018",12000000,1,28,0,0.647058823529412,0
"10804",336869,"2019",20000000,1,46,0,14.3333333333333,0
"10805",336869,"2020",16000000,0,34,1,1.61538461538462,0
"10806",336869,"2021",7000000,0,35,0,0.166666666666667,0
"10807",336869,"2022",12000000,1,37,1,0.85,0
"10808",336869,"2023",10000000,0,23,0,2.83333333333333,0
"10809",336960,"2016",500000,0,37,0,0.37037037037037,0
"10810",336960,"2017",2500000,1,32,1,0.6,0
"10811",336960,"2018",3000000,1,37,0,0.423076923076923,0
"10812",336960,"2019",3000000,0,36,1,0.241379310344828,0
"10813",336960,"2020",6000000,1,32,0,0.684210526315789,0
"10814",336960,"2021",6000000,0,42,1,0.68,0
"10815",336960,"2022",3000000,0,32,1,0.684210526315789,0
"10816",336960,"2023",2200000,0,22,0,0.294117647058824,0
"10817",338070,"2016",250000,0,13,0,0.857142857142857,0
"10818",338070,"2017",500000,1,25,1,25,0
"10819",338070,"2018",1750000,1,35,1,7.75,0
"10820",338070,"2019",4500000,1,37,0,17.5,0
"10821",338070,"2020",9000000,1,24,1,2.42857142857143,0
"10822",338070,"2021",10000000,1,48,0,0.2,0
"10823",338070,"2022",18000000,1,52,0,0.485714285714286,0
"10824",338070,"2023",22000000,1,27,0,0.285714285714286,0
"10825",338424,"2016",3000000,0,6,0,0.5,0
"10826",338424,"2017",7000000,1,31,1,0.631578947368421,0
"10827",338424,"2018",8000000,1,22,1,0.375,0
"10828",338424,"2019",20000000,1,38,0,18,0
"10829",338424,"2020",35000000,1,47,0,14.6666666666667,1
"10830",338424,"2021",50000000,1,35,0,35,1
"10831",338424,"2022",50000000,0,44,0,10,1
"10832",338424,"2023",50000000,0,23,0,4.75,0
"10833",338425,"2016",500000,0,13,0,5.5,0
"10834",338425,"2017",6000000,1,41,1,0.782608695652174,0
"10835",338425,"2018",5000000,0,38,0,0.583333333333333,0
"10836",338425,"2019",6000000,1,41,0,0.952380952380952,0
"10837",338425,"2020",10000000,1,38,1,3.75,0
"10838",338425,"2021",12000000,1,49,0,2.0625,0
"10839",338425,"2022",15000000,1,42,0,2.81818181818182,0
"10840",338425,"2023",12000000,0,28,0,1.8,0
"10841",339808,"2016",5000000,0,17,1,7.5,0
"10842",339808,"2017",20000000,1,49,1,1.22727272727273,0
"10843",339808,"2018",15000000,0,40,1,0.818181818181818,0
"10844",339808,"2019",25000000,1,28,1,3.66666666666667,0
"10845",339808,"2020",50000000,1,46,0,14.3333333333333,0
"10846",339808,"2021",48000000,0,45,0,10.25,0
"10847",339808,"2022",60000000,1,39,0,39,1
"10848",339808,"2023",55000000,0,29,0,8.66666666666667,1
"10849",340177,"2017",300000,0,15,0,0.153846153846154,0
"10850",340177,"2018",300000,0,18,0,0.0588235294117647,0
"10851",340177,"2019",700000,1,23,1,0.916666666666667,0
"10852",340177,"2020",700000,0,20,1,0.538461538461538,0
"10853",340177,"2021",800000,1,35,1,0.458333333333333,0
"10854",340177,"2022",400000,0,20,1,1.85714285714286,0
"10855",340177,"2023",4000000,1,19,0,8.5,0
"10856",340950,"2016",7000000,0,36,1,6.2,0
"10857",340950,"2017",8000000,1,21,0,0.4,0
"10858",340950,"2018",18000000,1,17,0,2.4,0
"10859",340950,"2019",35000000,1,48,0,7,0
"10860",340950,"2020",40000000,1,36,1,1.57142857142857,0
"10861",340950,"2021",60000000,1,37,0,2.7,0
"10862",340950,"2022",55000000,0,37,0,1.64285714285714,0
"10863",340950,"2023",50000000,0,20,0,1.22222222222222,0
"10864",341092,"2016",500000,0,22,0,0.294117647058824,0
"10865",341092,"2017",35000000,1,43,0,5.14285714285714,0
"10866",341092,"2018",50000000,1,37,0,36,1
"10867",341092,"2019",60000000,1,38,0,11.6666666666667,1
"10868",341092,"2020",48000000,0,40,1,4,1
"10869",341092,"2021",70000000,1,45,0,5.42857142857143,0
"10870",341092,"2022",60000000,0,5,0,0.666666666666667,0
"10871",341092,"2023",50000000,0,30,0,0.578947368421053,0
"10872",341110,"2016",5500000,0,23,0,2.28571428571429,0
"10873",341110,"2017",8000000,1,44,0,0.91304347826087,0
"10874",341110,"2018",18000000,1,45,0,3.5,0
"10875",341110,"2019",10000000,0,32,0,1.28571428571429,0
"10876",341110,"2020",7000000,0,32,0,0.684210526315789,0
"10877",341110,"2021",4000000,0,37,1,0.541666666666667,0
"10878",341110,"2022",3000000,0,34,0,7.5,0
"10879",341110,"2023",2000000,0,24,0,0.6,0
"10880",341317,"2016",10000000,0,17,1,0.214285714285714,0
"10881",341317,"2017",12000000,1,28,1,0.217391304347826,0
"10882",341317,"2018",10000000,0,17,0,0.0625,0
"10883",341317,"2019",6000000,0,34,1,0.888888888888889,0
"10884",341317,"2020",5500000,0,33,1,1.0625,0
"10885",341317,"2021",5000000,0,22,0,0.466666666666667,0
"10886",341317,"2022",3000000,0,18,1,0.125,0
"10887",341317,"2023",2200000,0,3,0,0,0
"10888",341429,"2016",5500000,0,24,0,7,0
"10889",341429,"2017",25000000,1,48,1,15,0
"10890",341429,"2018",40000000,1,43,0,3.3,0
"10891",341429,"2019",60000000,1,47,0,3.7,0
"10892",341429,"2020",40000000,0,40,0,2.63636363636364,0
"10893",341429,"2021",30000000,0,44,0,1.31578947368421,0
"10894",341429,"2022",25000000,0,47,0,0.516129032258065,0
"10895",341429,"2023",16000000,0,27,0,0.227272727272727,1
"10896",341516,"2016",350000,0,26,1,1,0
"10897",341516,"2017",900000,1,32,1,31,0
"10898",341516,"2018",1250000,1,34,0,4.66666666666667,0
"10899",341516,"2019",1000000,0,35,1,3.375,0
"10900",341516,"2020",1500000,1,41,0,0.782608695652174,0
"10901",341516,"2021",750000,0,33,0,0.833333333333333,0
"10902",341516,"2022",400000,0,24,1,3,0
"10903",341516,"2023",700000,1,19,0,8.5,0
"10904",341647,"2016",2000000,0,20,0,5.66666666666667,0
"10905",341647,"2017",10000000,1,39,1,1.05263157894737,0
"10906",341647,"2018",35000000,1,48,0,2.2,0
"10907",341647,"2019",35000000,0,25,0,0.470588235294118,0
"10908",341647,"2020",23000000,0,41,1,0.576923076923077,0
"10909",341647,"2021",18000000,0,41,1,0.863636363636364,0
"10910",341647,"2022",17000000,0,39,0,1.16666666666667,0
"10911",341647,"2023",16000000,0,22,0,21,0
"10912",341680,"2016",250000,0,9,0,0.125,0
"10913",341680,"2017",1500000,1,43,0,0.791666666666667,0
"10914",341680,"2018",1000000,0,15,0,0.666666666666667,0
"10915",341680,"2019",750000,0,24,1,1,0
"10916",341680,"2020",600000,0,22,1,0.692307692307692,0
"10917",341680,"2021",1500000,1,49,0,0.484848484848485,1
"10918",341680,"2022",900000,0,20,0,0.538461538461538,0
"10919",341680,"2023",800000,0,9,0,0.8,0
"10920",342209,"2016",600000,0,17,0,0.214285714285714,0
"10921",342209,"2017",1000000,1,20,0,0.25,0
"10922",342209,"2018",5000000,1,30,0,0.363636363636364,0
"10923",342209,"2019",3500000,0,20,1,1.22222222222222,0
"10924",342209,"2020",3000000,0,9,0,8,0
"10925",342209,"2021",2500000,0,15,0,6.5,0
"10926",342209,"2022",1800000,0,10,0,2.33333333333333,0
"10927",342229,"2016",4000000,0,30,0,0.363636363636364,0
"10928",342229,"2017",90000000,1,50,1,3.16666666666667,0
"10929",342229,"2018",200000000,1,34,0,4.66666666666667,0
"10930",342229,"2019",200000000,0,37,0,4.28571428571429,0
"10931",342229,"2020",180000000,0,31,0,4.16666666666667,0
"10932",342229,"2021",160000000,0,48,0,23,0
"10933",342229,"2022",180000000,1,41,0,40,0
"10934",342229,"2023",180000000,0,21,0,9.5,1
"10935",342702,"2016",150000,0,19,0,0,0
"10936",342702,"2017",300000,1,26,0,0.529411764705882,0
"10937",342702,"2018",2500000,1,36,0,2.6,0
"10938",342702,"2019",6000000,1,36,1,3.5,0
"10939",342702,"2020",5500000,0,20,0,1,0
"10940",342702,"2021",2500000,0,38,1,2.16666666666667,0
"10941",342702,"2022",2000000,0,33,0,15.5,0
"10942",342702,"2023",4000000,1,21,0,3.2,0
"10943",343052,"2016",300000,0,18,0,0.384615384615385,0
"10944",343052,"2017",6000000,1,35,1,1.5,0
"10945",343052,"2018",40000000,1,38,0,11.6666666666667,0
"10946",343052,"2019",65000000,1,44,1,1.93333333333333,0
"10947",343052,"2020",40000000,0,44,0,1.75,0
"10948",343052,"2021",30000000,0,50,0,0.851851851851852,0
"10949",343052,"2022",22000000,0,32,1,0.523809523809524,0
"10950",343052,"2023",11000000,0,6,0,6,0
"10951",343537,"2016",200000,0,10,0,0.428571428571429,0
"10952",343537,"2017",500000,1,15,0,15,0
"10953",343537,"2018",350000,0,9,0,0.285714285714286,0
"10954",343537,"2019",400000,1,20,1,0.25,0
"10955",343537,"2020",300000,0,22,1,1.75,0
"10956",343537,"2021",5000000,1,33,0,10,0
"10957",343537,"2022",10000000,1,16,0,16,0
"10958",343537,"2023",28000000,1,16,0,15,0
"10959",344072,"2016",250000,0,15,0,0.363636363636364,0
"10960",344072,"2017",1250000,1,37,0,11.3333333333333,0
"10961",344072,"2018",5000000,1,35,0,16.5,0
"10962",344072,"2019",7000000,1,34,0,16,0
"10963",344072,"2020",4000000,0,2,0,1,0
"10964",344072,"2021",3200000,0,17,0,7.5,0
"10965",344072,"2022",3500000,1,26,0,4.2,0
"10966",344072,"2023",2200000,0,23,0,22,0
"10967",344152,"2016",800000,0,20,1,0.25,0
"10968",344152,"2017",1500000,1,20,1,0.428571428571429,0
"10969",344152,"2018",2500000,1,46,0,1.70588235294118,0
"10970",344152,"2019",7500000,1,46,0,3.18181818181818,0
"10971",344152,"2020",15000000,1,39,0,4.57142857142857,0
"10972",344152,"2021",17000000,1,40,1,2.63636363636364,0
"10973",344152,"2022",17000000,0,40,0,0.739130434782609,0
"10974",344152,"2023",20000000,1,23,0,1.09090909090909,0
"10975",344381,"2016",500000,0,19,0,0.583333333333333,0
"10976",344381,"2017",3000000,1,31,0,0.0689655172413793,0
"10977",344381,"2018",12000000,1,37,0,0.48,0
"10978",344381,"2019",22000000,1,46,1,0.769230769230769,0
"10979",344381,"2020",33000000,1,38,0,3.75,0
"10980",344381,"2021",55000000,1,49,0,5.125,0
"10981",344381,"2022",80000000,1,50,0,9,0
"10982",344381,"2023",75000000,0,13,0,1.6,0
"10983",344596,"2016",2000000,0,24,0,23,0
"10984",344596,"2017",8000000,1,36,0,0.714285714285714,0
"10985",344596,"2018",17000000,1,39,0,1.78571428571429,0
"10986",344596,"2019",18000000,1,34,0,7.5,1
"10987",344596,"2020",16000000,0,21,1,1.625,1
"10988",344596,"2021",6000000,0,28,1,0.166666666666667,0
"10989",344596,"2022",8000000,1,51,1,0.416666666666667,0
"10990",344596,"2023",4000000,0,11,0,0.833333333333333,0
"10991",344695,"2016",5000000,0,9,0,0.8,0
"10992",344695,"2017",20000000,1,38,0,2.45454545454545,0
"10993",344695,"2018",30000000,1,47,0,3.7,0
"10994",344695,"2019",50000000,1,23,0,10.5,0
"10995",344695,"2020",60000000,1,38,0,37,0
"10996",344695,"2021",55000000,0,49,1,5.125,0
"10997",344695,"2022",60000000,1,43,0,4.375,0
"10998",344695,"2023",60000000,0,20,0,9,0
"10999",345654,"2016",1000000,0,16,0,1,0
"11000",345654,"2017",1000000,0,22,1,0.466666666666667,0
"11001",345654,"2018",500000,0,1,0,0,0
"11002",345654,"2019",400000,0,17,0,0.133333333333333,0
"11003",345654,"2020",500000,1,12,0,0.333333333333333,0
"11004",345654,"2021",1000000,1,20,0,9,0
"11005",345654,"2022",800000,0,17,1,0.888888888888889,0
"11006",345654,"2023",1000000,1,15,1,4,0
"11007",346289,"2016",800000,0,20,0,1.85714285714286,0
"11008",346289,"2017",6000000,1,43,0,2.30769230769231,0
"11009",346289,"2018",12000000,1,36,1,0.384615384615385,0
"11010",346289,"2019",30000000,1,44,0,0.91304347826087,0
"11011",346289,"2020",10000000,0,35,0,2.88888888888889,0
"11012",346289,"2021",7500000,0,38,0,1.53333333333333,0
"11013",346289,"2022",8000000,1,32,0,31,0
"11014",346289,"2023",6000000,0,25,0,2.57142857142857,0
"11015",347900,"2016",50000,0,3,0,0,0
"11016",347900,"2017",75000,1,17,1,0.0625,0
"11017",347900,"2018",1000000,1,15,0,15,0
"11018",347900,"2019",2000000,1,35,1,1.1875,0
"11019",347900,"2020",7000000,1,28,0,3.66666666666667,0
"11020",347900,"2021",8000000,1,26,0,2.71428571428571,0
"11021",347900,"2022",8500000,1,29,0,13.5,0
"11022",347900,"2023",22000000,1,23,0,6.66666666666667,1
"11023",348425,"2016",300000,0,28,1,0.866666666666667,0
"11024",348425,"2017",500000,1,34,0,5.8,0
"11025",348425,"2018",1200000,1,31,1,9.33333333333333,0
"11026",348425,"2019",1200000,0,29,0,0.526315789473684,0
"11027",348425,"2020",700000,0,11,1,4.5,0
"11028",348425,"2021",1200000,1,35,1,2.18181818181818,0
"11029",348425,"2022",1800000,1,31,0,3.42857142857143,0
"11030",348425,"2023",2800000,1,17,0,7.5,0
"11031",348623,"2016",1000000,0,19,0,0.266666666666667,0
"11032",348623,"2017",5000000,1,46,0,1.42105263157895,0
"11033",348623,"2018",7000000,1,18,0,0.8,0
"11034",348623,"2019",7000000,0,22,1,1.2,0
"11035",348623,"2020",18000000,1,23,0,6.66666666666667,1
"11036",348623,"2021",18000000,0,41,0,1.92857142857143,0
"11037",348623,"2022",16000000,0,37,0,1.84615384615385,0
"11038",348623,"2023",5000000,0,19,0,0.117647058823529,0
"11039",349066,"2016",1750000,0,3,0,2,0
"11040",349066,"2017",6000000,1,24,0,0.0434782608695652,0
"11041",349066,"2018",3000000,0,12,0,0.0909090909090909,0
"11042",349066,"2019",10000000,1,37,1,1.17647058823529,0
"11043",349066,"2020",22000000,1,49,0,1.72222222222222,0
"11044",349066,"2021",40000000,1,49,0,6,0
"11045",349066,"2022",50000000,1,26,1,4.2,0
"11046",349066,"2023",70000000,1,21,0,2.5,0
"11047",350219,"2016",500000,0,22,0,0.692307692307692,0
"11048",350219,"2017",500000,0,16,0,1.66666666666667,0
"11049",350219,"2018",32000000,1,45,1,2.75,0
"11050",350219,"2019",60000000,1,47,0,6.83333333333333,0
"11051",350219,"2020",48000000,0,46,0,2.83333333333333,0
"11052",350219,"2021",55000000,1,44,0,6.33333333333333,0
"11053",350219,"2022",45000000,0,35,1,2.18181818181818,0
"11054",350219,"2023",30000000,0,21,0,3.2,0
"11055",351478,"2016",8000000,0,38,0,5.33333333333333,0
"11056",351478,"2017",15000000,1,47,0,3.7,0
"11057",351478,"2018",40000000,1,34,0,10.3333333333333,1
"11058",351478,"2019",60000000,1,40,0,19,1
"11059",351478,"2020",60000000,0,43,0,9.75,1
"11060",351478,"2021",70000000,1,46,0,8.2,1
"11061",351478,"2022",60000000,0,15,0,4,1
"11062",351478,"2023",50000000,0,28,0,1.54545454545455,1
"11063",353252,"2017",200000,0,26,0,4.2,1
"11064",353252,"2018",350000,1,12,1,2,0
"11065",353252,"2019",400000,1,17,1,1.83333333333333,0
"11066",353252,"2020",300000,0,5,0,0.666666666666667,0
"11067",353252,"2021",300000,0,12,0,0.5,0
"11068",353252,"2022",300000,0,15,0,0.5,0
"11069",353252,"2023",500000,1,15,0,15,0
"11070",353365,"2016",1750000,0,35,0,2.18181818181818,0
"11071",353365,"2017",3000000,1,34,0,1.83333333333333,0
"11072",353365,"2018",3000000,0,32,0,1.90909090909091,0
"11073",353365,"2019",3000000,0,18,1,1.57142857142857,0
"11074",353365,"2020",3000000,0,16,0,1.28571428571429,0
"11075",353365,"2021",2500000,0,38,0,0.461538461538462,0
"11076",353365,"2022",1500000,0,38,0,0.266666666666667,0
"11077",353365,"2023",1500000,0,22,0,0.222222222222222,0
"11078",353366,"2016",3000000,0,13,0,0.181818181818182,0
"11079",353366,"2017",12000000,1,19,0,19,0
"11080",353366,"2018",35000000,1,32,0,31,0
"11081",353366,"2019",35000000,0,41,1,19.5,0
"11082",353366,"2020",45000000,1,43,0,3.77777777777778,0
"11083",353366,"2021",30000000,0,43,0,3.77777777777778,0
"11084",353366,"2022",35000000,1,43,0,5.14285714285714,0
"11085",353366,"2023",40000000,1,23,0,10.5,0
"11086",353948,"2016",2000000,0,21,0,0.4,0
"11087",353948,"2017",10000000,1,51,0,3.63636363636364,0
"11088",353948,"2018",20000000,1,44,0,6.33333333333333,0
"11089",353948,"2019",20000000,0,45,0,1.8125,0
"11090",353948,"2020",20000000,0,22,1,2.14285714285714,0
"11091",353948,"2021",8000000,0,36,0,2.6,0
"11092",353948,"2022",11000000,1,32,0,9.66666666666667,1
"11093",353948,"2023",7000000,0,19,0,19,1
"11094",354352,"2016",2000000,0,28,1,27,0
"11095",354352,"2017",2500000,1,33,0,33,0
"11096",354352,"2018",7000000,1,35,0,35,1
"11097",354352,"2019",9000000,1,34,1,7.5,0
"11098",354352,"2020",5000000,0,20,0,0.666666666666667,0
"11099",354352,"2021",6000000,1,31,1,5.2,0
"11100",354352,"2022",5000000,0,19,0,3.75,0
"11101",354352,"2023",4000000,0,18,0,17,0
"11102",354361,"2016",800000,0,26,0,0.733333333333333,0
"11103",354361,"2017",2000000,1,47,0,0.958333333333333,0
"11104",354361,"2018",25000000,1,41,1,1.15789473684211,0
"11105",354361,"2019",25000000,0,31,1,4.16666666666667,0
"11106",354361,"2020",20000000,0,37,1,3.11111111111111,0
"11107",354361,"2021",30000000,1,42,1,3.66666666666667,0
"11108",354361,"2022",38000000,1,31,0,6.75,0
"11109",354361,"2023",35000000,0,27,0,26,0
"11110",355501,"2016",11000000,0,39,1,2,0
"11111",355501,"2017",20000000,1,53,0,0.472222222222222,0
"11112",355501,"2018",16000000,0,46,0,0.314285714285714,0
"11113",355501,"2019",20000000,1,32,1,1,0
"11114",355501,"2020",18000000,0,31,0,1.58333333333333,0
"11115",355501,"2021",10000000,0,44,0,0.517241379310345,0
"11116",355501,"2022",4000000,0,24,1,0.5,0
"11117",355501,"2023",1800000,0,15,0,4,0
"11118",355628,"2016",350000,0,5,0,0,0
"11119",355628,"2017",600000,1,29,0,0.611111111111111,0
"11120",355628,"2018",20000000,1,34,0,1.61538461538462,0
"11121",355628,"2019",30000000,1,37,0,4.28571428571429,0
"11122",355628,"2020",24000000,0,39,0,2.9,0
"11123",355628,"2021",15000000,0,44,0,1.58823529411765,0
"11124",355628,"2022",15000000,0,45,0,1.64705882352941,1
"11125",355628,"2023",22000000,1,26,0,7.66666666666667,0
"11126",355861,"2017",400000,0,15,0,0.875,0
"11127",355861,"2018",10000000,1,14,0,14,0
"11128",355861,"2019",12000000,1,12,1,0.714285714285714,0
"11129",355861,"2020",10000000,0,9,0,0.285714285714286,0
"11130",355861,"2021",40000000,1,21,1,4.25,0
"11131",355861,"2022",35000000,0,28,0,1.8,0
"11132",355861,"2023",17000000,0,24,1,0.0909090909090909,0
"11133",356081,"2016",600000,0,34,0,0.888888888888889,0
"11134",356081,"2017",1700000,1,27,0,0.5,0
"11135",356081,"2018",3000000,1,28,0,1,0
"11136",356081,"2019",7000000,1,32,0,3.57142857142857,0
"11137",356081,"2020",4000000,0,8,0,3,0
"11138",356081,"2021",9000000,1,44,0,21,1
"11139",356081,"2022",9000000,0,30,0,30,1
"11140",356081,"2023",11000000,1,15,0,14,1
"11141",356197,"2016",1000000,0,4,1,0.333333333333333,0
"11142",356197,"2017",1000000,0,18,0,3.5,0
"11143",356197,"2018",7500000,1,38,1,1.53333333333333,0
